experiment_id,problem_type,timestamp,seed,n_cities,num_vehicles,p_layers,max_iter,momentum_mass,lmbda,exact_cost,exact_route,exact_time_sec,ground_state_energy,solver_name,quantum_cost,quantum_route,quantum_time_sec,approx_ratio,success_probability,evaluations_count
VRP_N5_Vehicles3_Layers=3_MaxIter=25_20260724_155539,VRP,20260724_155539,42,5,3,3,25,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0029098987579345703,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",39.35467743873596,0.03574897998834272,1.0,26
VRP_N5_Vehicles4_Layers=3_MaxIter=25_20260724_155620,VRP,20260724_155620,42,5,4,3,25,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0023331642150878906,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",39.5728554725647,0.044414221876821446,1.0,26
VRP_N5_Vehicles5_Layers=3_MaxIter=25_20260724_155700,VRP,20260724_155700,42,5,5,3,25,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007584095001220703,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",39.15310835838318,0.05325432290654749,1.0,26
VRP_N5_Vehicles6_Layers=3_MaxIter=25_20260724_155740,VRP,20260724_155740,42,5,6,3,25,1.0,100.0,inf,{},0.00010704994201660156,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",39.29864811897278,inf,1.0,26
VRP_N5_Vehicles2_Layers=4_MaxIter=25_20260724_155827,VRP,20260724_155827,42,5,2,4,25,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016243457794189453,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",39.12053894996643,0.030318632212939574,1.0,26
VRP_N5_Vehicles3_Layers=4_MaxIter=25_20260724_155907,VRP,20260724_155907,42,5,3,4,25,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028829574584960938,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",39.21919798851013,0.03574897998834272,1.0,26
VRP_N5_Vehicles4_Layers=4_MaxIter=25_20260724_155947,VRP,20260724_155947,42,5,4,4,25,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002298593521118164,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",39.02291250228882,0.044414221876821446,1.0,26
VRP_N5_Vehicles5_Layers=4_MaxIter=25_20260724_160027,VRP,20260724_160027,42,5,5,4,25,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007534027099609375,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",39.104047536849976,0.05325432290654749,1.0,26
VRP_N5_Vehicles6_Layers=4_MaxIter=25_20260724_160107,VRP,20260724_160107,42,5,6,4,25,1.0,100.0,inf,{},9.846687316894531e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",39.19104313850403,inf,1.0,26
VRP_N5_Vehicles2_Layers=5_MaxIter=25_20260724_160154,VRP,20260724_160154,42,5,2,5,25,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015978813171386719,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",39.05153679847717,0.030318632212939574,1.0,26
VRP_N5_Vehicles3_Layers=5_MaxIter=25_20260724_160235,VRP,20260724_160235,42,5,3,5,25,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002842426300048828,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",39.42690110206604,0.03574897998834272,1.0,26
VRP_N5_Vehicles4_Layers=5_MaxIter=25_20260724_160315,VRP,20260724_160315,42,5,4,5,25,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0026068687438964844,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",39.30941128730774,0.044414221876821446,1.0,26
VRP_N5_Vehicles5_Layers=5_MaxIter=25_20260724_160355,VRP,20260724_160355,42,5,5,5,25,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007562637329101562,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",39.268752098083496,0.05325432290654749,1.0,26
VRP_N5_Vehicles6_Layers=5_MaxIter=25_20260724_160435,VRP,20260724_160435,42,5,6,5,25,1.0,100.0,inf,{},9.393692016601562e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",39.212679386138916,inf,1.0,26
VRP_N5_Vehicles2_Layers=1_MaxIter=50_20260724_160559,VRP,20260724_160559,42,5,2,1,50,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.00159454345703125,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",77.47462940216064,0.030318632212939574,1.0,51
VRP_N5_Vehicles3_Layers=1_MaxIter=50_20260724_160717,VRP,20260724_160717,42,5,3,1,50,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002829313278198242,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",77.21024012565613,0.03574897998834272,1.0,51
VRP_N5_Vehicles4_Layers=1_MaxIter=50_20260724_160836,VRP,20260724_160836,42,5,4,1,50,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0023250579833984375,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",77.36812281608582,0.044414221876821446,1.0,51
VRP_N5_Vehicles5_Layers=1_MaxIter=50_20260724_160953,VRP,20260724_160953,42,5,5,1,50,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0009284019470214844,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",76.63640999794006,0.05325432290654749,1.0,51
VRP_N5_Vehicles6_Layers=1_MaxIter=50_20260724_161111,VRP,20260724_161111,42,5,6,1,50,1.0,100.0,inf,{},8.702278137207031e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",76.34991550445557,inf,1.0,51
VRP_N5_Vehicles2_Layers=2_MaxIter=50_20260724_161236,VRP,20260724_161236,42,5,2,2,50,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015840530395507812,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",76.68328547477722,0.030318632212939574,1.0,51
VRP_N5_Vehicles3_Layers=2_MaxIter=50_20260724_161359,VRP,20260724_161359,42,5,3,2,50,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002900362014770508,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",82.05063462257385,0.03574897998834272,1.0,51
VRP_N5_Vehicles4_Layers=2_MaxIter=50_20260724_161520,VRP,20260724_161520,42,5,4,2,50,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0024106502532958984,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",80.60728073120117,0.044414221876821446,1.0,51
VRP_N5_Vehicles5_Layers=2_MaxIter=50_20260724_161638,VRP,20260724_161638,42,5,5,2,50,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007584095001220703,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",76.80483174324036,0.05325432290654749,1.0,51
VRP_N5_Vehicles6_Layers=2_MaxIter=50_20260724_161756,VRP,20260724_161756,42,5,6,2,50,1.0,100.0,inf,{},9.870529174804688e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",76.82425117492676,inf,1.0,51
VRP_N5_Vehicles2_Layers=3_MaxIter=50_20260724_161923,VRP,20260724_161923,42,5,2,3,50,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.001617431640625,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",78.09455180168152,0.030318632212939574,1.0,51
VRP_N5_Vehicles3_Layers=3_MaxIter=50_20260724_162040,VRP,20260724_162040,42,5,3,3,50,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028259754180908203,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",76.85414743423462,0.03574897998834272,1.0,51
VRP_N5_Vehicles4_Layers=3_MaxIter=50_20260724_162158,VRP,20260724_162158,42,5,4,3,50,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0023593902587890625,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",77.18939447402954,0.044414221876821446,1.0,51
VRP_N5_Vehicles5_Layers=3_MaxIter=50_20260724_162317,VRP,20260724_162317,42,5,5,3,50,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007796287536621094,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",77.33114838600159,0.05325432290654749,1.0,51
VRP_N5_Vehicles6_Layers=3_MaxIter=50_20260724_162435,VRP,20260724_162435,42,5,6,3,50,1.0,100.0,inf,{},8.702278137207031e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",77.00537896156311,inf,1.0,51
VRP_N5_Vehicles2_Layers=4_MaxIter=50_20260724_162601,VRP,20260724_162601,42,5,2,4,50,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016295909881591797,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",76.69215679168701,0.030318632212939574,1.0,51
VRP_N5_Vehicles3_Layers=4_MaxIter=50_20260724_162719,VRP,20260724_162719,42,5,3,4,50,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002857208251953125,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",76.85514760017395,0.03574897998834272,1.0,51
VRP_N5_Vehicles4_Layers=4_MaxIter=50_20260724_162837,VRP,20260724_162837,42,5,4,4,50,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0022864341735839844,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",77.0670952796936,0.044414221876821446,1.0,51
VRP_N5_Vehicles5_Layers=4_MaxIter=50_20260724_162956,VRP,20260724_162956,42,5,5,4,50,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007698535919189453,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",77.43445706367493,0.05325432290654749,1.0,51
VRP_N5_Vehicles6_Layers=4_MaxIter=50_20260724_163114,VRP,20260724_163114,42,5,6,4,50,1.0,100.0,inf,{},8.678436279296875e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",77.0879738330841,inf,1.0,51
VRP_N5_Vehicles2_Layers=5_MaxIter=50_20260724_163242,VRP,20260724_163242,42,5,2,5,50,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016412734985351562,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",76.68384122848511,0.030318632212939574,1.0,51
VRP_N5_Vehicles3_Layers=5_MaxIter=50_20260724_163400,VRP,20260724_163400,42,5,3,5,50,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0029151439666748047,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",77.08744049072266,0.03574897998834272,1.0,51
VRP_N5_Vehicles4_Layers=5_MaxIter=50_20260724_163518,VRP,20260724_163518,42,5,4,5,50,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002301931381225586,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",77.05141043663025,0.044414221876821446,1.0,51
VRP_N5_Vehicles5_Layers=5_MaxIter=50_20260724_163636,VRP,20260724_163636,42,5,5,5,50,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007801055908203125,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",77.37817311286926,0.05325432290654749,1.0,51
VRP_N5_Vehicles6_Layers=5_MaxIter=50_20260724_163755,VRP,20260724_163755,42,5,6,5,50,1.0,100.0,inf,{},8.606910705566406e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",77.12393355369568,inf,1.0,51
VRP_N5_Vehicles2_Layers=1_MaxIter=75_20260724_163954,VRP,20260724_163954,42,5,2,1,75,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016224384307861328,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",114.10054349899292,0.030318632212939574,1.0,76
VRP_N5_Vehicles3_Layers=1_MaxIter=75_20260724_164150,VRP,20260724_164150,42,5,3,1,75,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0027697086334228516,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",114.78535914421082,0.03574897998834272,1.0,76
VRP_N5_Vehicles4_Layers=1_MaxIter=75_20260724_164346,VRP,20260724_164346,42,5,4,1,75,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0023131370544433594,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",114.84708046913147,0.044414221876821446,1.0,76
VRP_N5_Vehicles5_Layers=1_MaxIter=75_20260724_164542,VRP,20260724_164542,42,5,5,1,75,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007572174072265625,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",114.75617504119873,0.05325432290654749,1.0,76
VRP_N5_Vehicles6_Layers=1_MaxIter=75_20260724_164758,VRP,20260724_164758,42,5,6,1,75,1.0,100.0,inf,{},8.797645568847656e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",135.0437228679657,inf,1.0,76
VRP_N5_Vehicles2_Layers=2_MaxIter=75_20260724_165004,VRP,20260724_165004,42,5,2,2,75,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016100406646728516,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",115.43386340141296,0.030318632212939574,1.0,76
VRP_N5_Vehicles3_Layers=2_MaxIter=75_20260724_165200,VRP,20260724_165200,42,5,3,2,75,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002811431884765625,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",115.49619841575623,0.03574897998834272,1.0,76
VRP_N5_Vehicles4_Layers=2_MaxIter=75_20260724_165355,VRP,20260724_165355,42,5,4,2,75,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002370595932006836,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",114.2257034778595,0.044414221876821446,1.0,76
VRP_N5_Vehicles5_Layers=2_MaxIter=75_20260724_165550,VRP,20260724_165550,42,5,5,2,75,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007872581481933594,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",114.07590579986572,0.05325432290654749,1.0,76
VRP_N5_Vehicles6_Layers=2_MaxIter=75_20260724_165746,VRP,20260724_165746,42,5,6,2,75,1.0,100.0,inf,{},0.00010943412780761719,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",115.06689095497131,inf,1.0,76
VRP_N5_Vehicles2_Layers=3_MaxIter=75_20260724_165950,VRP,20260724_165950,42,5,2,3,75,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015921592712402344,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",113.96663045883179,0.030318632212939574,1.0,76
VRP_N5_Vehicles3_Layers=3_MaxIter=75_20260724_170146,VRP,20260724_170146,42,5,3,3,75,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.0028145313262939453,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",114.86368036270142,0.03574897998834272,1.0,76
VRP_N5_Vehicles4_Layers=3_MaxIter=75_20260724_170342,VRP,20260724_170342,42,5,4,3,75,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.0023691654205322266,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",115.0092933177948,0.044414221876821446,1.0,76
VRP_N5_Vehicles5_Layers=3_MaxIter=75_20260724_170538,VRP,20260724_170538,42,5,5,3,75,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007648468017578125,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",115.16536927223206,0.05325432290654749,1.0,76
VRP_N5_Vehicles6_Layers=3_MaxIter=75_20260724_170734,VRP,20260724_170734,42,5,6,3,75,1.0,100.0,inf,{},9.775161743164062e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",114.98000383377075,inf,1.0,76
VRP_N5_Vehicles2_Layers=4_MaxIter=75_20260724_170944,VRP,20260724_170944,42,5,2,4,75,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016083717346191406,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",115.12984895706177,0.030318632212939574,1.0,76
VRP_N5_Vehicles3_Layers=4_MaxIter=75_20260724_171140,VRP,20260724_171140,42,5,3,4,75,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002852201461791992,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",114.91690707206726,0.03574897998834272,1.0,76
VRP_N5_Vehicles4_Layers=4_MaxIter=75_20260724_171336,VRP,20260724_171336,42,5,4,4,75,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002321004867553711,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",115.21654772758484,0.044414221876821446,1.0,76
VRP_N5_Vehicles5_Layers=4_MaxIter=75_20260724_171553,VRP,20260724_171553,42,5,5,4,75,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007927417755126953,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",136.11303091049194,0.05325432290654749,1.0,76
VRP_N5_Vehicles6_Layers=4_MaxIter=75_20260724_171749,VRP,20260724_171749,42,5,6,4,75,1.0,100.0,inf,{},9.894371032714844e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",114.5858952999115,inf,1.0,76
VRP_N5_Vehicles2_Layers=5_MaxIter=75_20260724_171957,VRP,20260724_171957,42,5,2,5,75,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0016589164733886719,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",114.6079638004303,0.030318632212939574,1.0,76
VRP_N5_Vehicles3_Layers=5_MaxIter=75_20260724_172152,VRP,20260724_172152,42,5,3,5,75,1.0,100.0,36.8,"{'1': [0, 1, 2, 3, 0], '2': [0, 4, 0], '3': [0, 5, 0]}",0.002814769744873047,36.8,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0]}",114.40887546539307,0.03574897998834272,1.0,76
VRP_N5_Vehicles4_Layers=5_MaxIter=75_20260724_172348,VRP,20260724_172348,42,5,4,5,75,1.0,100.0,45.72,"{'1': [0, 1, 0], '2': [0, 2, 3, 0], '3': [0, 4, 0], '4': [0, 5, 0]}",0.002343893051147461,45.72,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0]}",114.70404815673828,0.044414221876821446,1.0,76
VRP_N5_Vehicles5_Layers=5_MaxIter=75_20260724_172544,VRP,20260724_172544,42,5,5,5,75,1.0,100.0,54.81999999999999,"{'1': [0, 3, 0], '2': [0, 5, 0], '3': [0, 2, 0], '4': [0, 1, 0], '5': [0, 4, 0]}",0.0007674694061279297,54.81999999999999,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0]}",114.63656640052795,0.05325432290654749,1.0,76
VRP_N5_Vehicles6_Layers=5_MaxIter=75_20260724_172739,VRP,20260724_172739,42,5,6,5,75,1.0,100.0,inf,{},9.775161743164062e-05,inf,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0], '3': [0, 0], '4': [0, 0], '5': [0, 0], '6': [0, 0]}",114.64184212684631,inf,1.0,76
VRP_N5_Vehicles2_Layers=1_MaxIter=100_20260724_173019,VRP,20260724_173019,42,5,2,1,100,1.0,100.0,31.21,"{'1': [0, 1, 3, 2, 5, 0], '2': [0, 4, 0]}",0.0015683174133300781,31.21,CV-VQE,1029.4,"{'1': [0, 1, 2, 3, 4, 5, 0], '2': [0, 0]}",150.63686871528625,0.030318632212939574,1.0,101
